"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US13167","ZCTA5 13167","1268","155","4.9","3.4","4.3","4.3","6.8","4.5","10.0","4.4","8.3","4.3","15.9","7.1","15.5","5.5","20.5","6.0","5.0","2.5","8.8","5.3","74700","16686","86668","10697","42.6","(X)","(X)","(X)","(X)","(X)","822","113","1.8","2.0","1.0","1.4","5.8","4.9","8.8","4.9","10.7","6.7","13.9","6.3","14.2","6.2","23.6","7.9","7.8","3.9","12.4","7.3","91000","15257","101886","13838","(X)","(X)","43.8","(X)","(X)","(X)","581","107","0.0","6.6","0.0","6.6","1.0","1.3","4.8","4.2","11.4","8.5","15.5","8.7","15.5","8.1","23.8","7.6","10.5","5.2","17.6","9.5","110982","31074","N","N","(X)","(X)","(X)","(X)","(X)","(X)","446","117","12.6","9.6","11.0","11.6","12.3","10.6","12.3","7.6","5.8","4.2","16.4","13.6","13.7","11.7","13.9","9.5","0.0","8.6","2.0","3.3","38750","24020","52982","12706","(X)","(X)","(X)","(X)","38.3","(X)",
"860Z200US13202","ZCTA5 13202","3249","338","22.1","6.0","8.5","3.0","14.3","6.3","7.8","3.7","8.2","3.4","14.3","4.0","7.7","3.1","5.7","2.9","4.1","2.8","7.2","3.6","27365","12599","62019","11335","43.8","(X)","(X)","(X)","(X)","(X)","1217","295","29.3","10.2","6.6","4.8","26.7","13.0","2.7","2.9","8.7","5.8","6.0","5.8","5.6","4.6","1.9","2.2","1.7","2.0","10.8","6.4","16931","2348","60927","21802","(X)","(X)","57.8","(X)","(X)","(X)","391","173","30.7","19.6","0.0","9.7","2.0","3.1","5.6","8.6","6.4","8.2","0.0","9.7","15.1","12.5","5.9","7.4","5.4","6.5","28.9","15.7","89063","71931","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2032","279","18.5","6.9","9.2","3.9","7.2","4.0","10.9","5.7","7.6","4.0","18.9","5.4","9.0","4.4","8.0","4.5","5.6","4.4","5.1","3.8","45052","14734","62418","12502","(X)","(X)","(X)","(X)","34.8","(X)",
"860Z200US13203","ZCTA5 13203","7974","413","12.7","3.4","7.2","2.2","10.7","2.9","12.4","2.8","10.0","2.5","14.4","3.3","9.5","2.8","13.2","4.6","3.6","1.4","6.2","2.6","46526","7880","68308","6866","41.6","(X)","(X)","(X)","(X)","(X)","3229","351","8.2","3.8","3.7","2.1","10.1","4.2","10.3","3.6","8.6","3.2","13.3","4.8","8.6","3.5","18.0","6.4","6.4","3.0","12.9","6.0","65815","19303","91585","11932","(X)","(X)","46.3","(X)","(X)","(X)","1862","334","5.9","4.2","2.9","2.5","1.3","1.7","7.3","3.9","6.7","3.6","8.6","3.7","9.4","5.1","25.2","10.2","10.4","4.9","22.3","9.5","116818","26562","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4745","416","17.0","4.9","9.5","3.2","11.1","4.1","14.3","4.2","10.5","3.6","15.0","4.2","10.3","4.1","9.4","6.2","1.3","0.9","1.7","1.2","33810","4563","50447","7214","(X)","(X)","(X)","(X)","38.4","(X)",
"860Z200US13204","ZCTA5 13204","8817","419","13.8","2.9","8.2","2.1","13.3","3.0","9.1","2.1","11.8","2.7","14.7","2.7","11.7","2.2","9.8","2.0","4.3","1.5","3.2","1.7","42585","4283","59581","5118","45.5","(X)","(X)","(X)","(X)","(X)","4057","349","15.5","4.8","6.4","2.6","14.8","3.8","7.7","2.4","13.3","4.7","12.9","3.7","11.0","3.4","11.9","3.3","4.2","2.1","2.3","1.2","41478","6081","58365","5552","(X)","(X)","52.9","(X)","(X)","(X)","1453","233","2.8","2.2","1.0","1.5","6.7","4.0","4.0","2.4","15.1","4.9","15.6","6.8","17.2","5.7","20.1","6.9","11.3","5.6","6.2","3.3","85402","15201","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4760","456","12.7","3.5","10.5","3.0","14.0","4.3","9.9","2.9","10.3","3.3","16.2","3.3","11.4","3.3","7.0","2.3","4.4","2.2","3.6","2.9","40522","6666","57721","7026","(X)","(X)","(X)","(X)","39.3","(X)",
"860Z200US13205","ZCTA5 13205","7330","414","11.8","2.8","7.5","2.1","17.0","4.3","10.7","2.5","12.6","3.0","14.3","2.7","9.5","2.3","10.0","2.7","3.8","1.4","2.9","1.2","39171","4608","57697","4238","51.3","(X)","(X)","(X)","(X)","(X)","3892","405","8.4","2.9","5.0","2.7","11.4","5.5","8.7","2.8","11.7","4.5","16.4","4.6","13.3","4.2","13.5","4.0","7.1","2.5","4.5","2.0","55978","11818","73561","6797","(X)","(X)","59.6","(X)","(X)","(X)","1749","239","4.5","3.7","4.4","3.0","5.4","3.7","2.9","2.4","8.7","4.4","16.9","6.0","19.6","7.2","17.3","5.6","12.8","4.8","7.5","3.5","86434","11069","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3438","333","17.7","4.8","11.3","4.1","22.8","7.0","11.7","3.6","12.8","3.8","11.7","3.5","6.5","3.0","4.4","2.6","0.7","0.9","0.3","0.5","24565","2251","37473","4080","(X)","(X)","(X)","(X)","40.7","(X)",
"860Z200US13206","ZCTA5 13206","7815","506","4.3","1.7","2.9","1.3","10.4","3.7","7.4","2.6","14.1","3.1","25.7","5.1","15.8","3.5","10.7","2.1","6.1","2.1","2.6","1.1","60314","3312","71828","4930","33.4","(X)","(X)","(X)","(X)","(X)","3720","447","2.3","2.2","1.2","1.2","6.8","5.0","7.4","4.2","10.6","3.2","20.9","6.3","20.6","5.6","16.2","3.9","10.3","3.6","3.7","1.8","76842","15050","84788","6541","(X)","(X)","36.0","(X)","(X)","(X)","2235","283","1.3","1.6","0.9","1.1","1.6","1.8","1.3","1.6","6.9","3.0","17.2","5.2","23.1","7.0","26.1","5.9","15.6","5.6","6.0","2.8","97354","6592","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4095","433","6.2","2.5","4.4","2.3","13.5","4.6","9.3","3.6","17.4","5.0","29.5","7.1","11.4","4.5","5.4","2.0","1.6","1.4","1.3","1.1","49084","7460","57971","7411","(X)","(X)","(X)","(X)","31.0","(X)",
"860Z200US13207","ZCTA5 13207","5269","395","8.3","4.1","4.3","1.8","10.1","4.8","8.2","2.2","9.7","3.3","18.8","3.6","14.9","3.5","13.7","3.0","7.8","2.9","4.1","1.3","59495","5074","76690","6947","42.5","(X)","(X)","(X)","(X)","(X)","3242","355","10.0","5.8","4.4","2.6","7.8","3.9","5.7","3.0","10.2","5.0","14.0","3.8","17.6","4.8","14.4","3.5","10.4","4.3","5.2","2.0","73067","8261","84806","9941","(X)","(X)","37.7","(X)","(X)","(X)","1757","260","1.0","1.0","0.0","2.2","0.9","0.8","4.1","2.6","13.4","8.0","17.0","5.8","21.1","6.2","19.7","5.5","16.4","7.4","6.6","3.1","86927","5839","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2027","306","9.7","5.0","5.2","2.5","16.2","9.5","10.8","4.3","12.0","5.3","24.6","6.6","8.9","4.2","6.8","3.5","4.1","3.1","1.7","1.3","45168","12861","53823","6893","(X)","(X)","(X)","(X)","44.4","(X)",
"860Z200US13208","ZCTA5 13208","9188","565","10.8","2.7","9.6","2.6","11.4","2.2","10.4","2.4","18.0","3.3","16.4","3.3","7.2","1.7","11.6","3.4","3.3","1.7","1.5","0.9","40641","3786","58337","7054","44.4","(X)","(X)","(X)","(X)","(X)","4931","506","7.6","3.3","7.2","3.5","8.2","2.8","11.6","3.7","15.3","5.1","18.7","5.1","10.9","3.3","15.1","5.0","3.1","1.6","2.1","1.4","49990","6529","65818","9143","(X)","(X)","50.5","(X)","(X)","(X)","2330","356","2.4","2.0","5.5","5.6","5.9","3.2","8.0","3.9","11.1","4.9","26.2","8.0","11.5","4.1","22.6","9.4","4.3","2.4","2.4","1.6","68545","5211","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4257","418","14.7","4.8","12.4","3.7","15.7","3.9","9.6","2.8","21.8","4.5","14.5","4.4","4.8","2.3","4.5","2.5","1.2","1.7","0.8","0.9","32847","7029","44429","10650","(X)","(X)","(X)","(X)","36.6","(X)",
"860Z200US13209","ZCTA5 13209","5877","308","2.5","1.6","3.9","1.7","11.0","3.5","6.5","2.1","12.7","3.8","18.7","3.0","16.5","3.4","16.2","2.9","7.0","1.9","4.9","1.8","67307","7609","82627","5564","38.4","(X)","(X)","(X)","(X)","(X)","3469","276","1.5","1.9","0.2","0.3","8.3","4.1","2.5","1.9","12.7","4.8","22.1","4.7","18.8","4.6","19.1","4.5","8.9","2.4","5.9","2.8","78856","8914","94927","8813","(X)","(X)","41.5","(X)","(X)","(X)","2509","276","0.0","1.6","0.0","1.6","5.4","4.2","3.5","2.7","7.1","4.2","22.5","5.5","21.5","6.0","21.2","5.7","10.7","3.6","8.2","3.7","89028","8186","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2408","321","6.1","3.8","9.2","4.1","16.1","5.6","11.8","4.2","12.3","5.2","14.5","4.1","11.9","5.5","10.7","4.0","3.9","2.4","3.5","1.9","40667","11750","62322","6261","(X)","(X)","(X)","(X)","34.0","(X)",
"860Z200US13210","ZCTA5 13210","8117","536","17.2","2.2","6.2","1.6","13.5","3.1","8.9","2.1","15.1","3.4","14.9","3.1","5.9","1.7","10.9","2.7","3.8","1.3","3.5","1.2","38783","5062","56581","3894","36.7","(X)","(X)","(X)","(X)","(X)","2579","341","7.0","3.1","3.8","2.1","10.0","6.2","9.3","5.2","10.7","4.9","25.0","6.7","6.2","3.0","13.5","4.4","9.2","3.4","5.3","2.0","57951","7614","78875","8458","(X)","(X)","41.8","(X)","(X)","(X)","1325","204","0.5","0.8","2.0","1.6","1.7","1.5","5.7","4.3","4.8","2.6","26.9","7.9","6.6","3.3","24.2","8.0","17.8","5.9","10.0","3.6","101226","15810","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5538","431","22.1","3.3","7.3","2.1","17.3","4.3","9.4","2.4","17.3","4.7","12.2","3.0","4.3","2.0","6.5","2.6","0.8","0.7","2.7","1.5","29094","5155","42695","3981","(X)","(X)","(X)","(X)","34.2","(X)",
"860Z200US13211","ZCTA5 13211","2512","175","5.6","2.8","2.5","1.8","6.1","2.7","5.7","3.0","12.8","4.4","24.7","6.1","13.7","4.6","21.7","6.2","6.4","4.4","0.8","0.8","67672","7417","76595","7567","40.2","(X)","(X)","(X)","(X)","(X)","1461","214","3.1","3.0","0.0","2.7","2.4","1.8","6.4","4.9","11.7","5.2","25.4","8.0","12.8","5.4","27.4","8.1","9.4","7.1","1.4","1.4","75755","13800","90039","11790","(X)","(X)","46.8","(X)","(X)","(X)","977","210","0.0","4.0","0.0","4.0","2.1","2.4","1.5","2.4","7.8","5.2","22.7","8.8","15.4","7.3","35.4","10.3","14.0","9.8","1.0","1.5","100304","20426","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1051","152","10.2","5.6","4.8","4.0","12.2","6.3","4.0","3.4","15.8","7.0","27.4","10.0","17.3","9.2","6.2","3.9","2.2","2.5","0.0","3.7","50991","6970","53641","6994","(X)","(X)","(X)","(X)","25.6","(X)",
"860Z200US13212","ZCTA5 13212","8770","476","4.2","1.3","2.5","1.0","6.5","1.6","6.6","2.1","11.7","2.0","18.5","2.5","12.6","2.2","22.9","2.8","9.7","1.9","4.7","1.2","74931","6110","91451","4819","38.4","(X)","(X)","(X)","(X)","(X)","5331","427","2.8","1.4","1.3","1.0","4.4","1.9","2.6","1.6","8.5","2.7","18.4","3.3","15.4","3.4","28.1","4.2","12.8","3.2","5.6","1.6","93804","5265","106856","7092","(X)","(X)","40.8","(X)","(X)","(X)","3727","324","1.9","1.5","0.4","0.5","3.2","1.9","2.6","1.8","5.9","2.3","18.9","4.3","13.5","3.0","29.8","4.5","16.5","4.2","7.4","2.2","106563","7264","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3439","387","8.0","2.7","4.9","2.2","10.2","2.8","12.8","5.1","16.6","3.8","18.1","4.4","10.8","3.6","12.5","4.5","5.4","2.9","0.8","0.6","48044","4340","60989","5270","(X)","(X)","(X)","(X)","32.8","(X)",
"860Z200US13214","ZCTA5 13214","3054","262","1.8","1.5","3.6","2.4","6.0","4.5","10.3","6.1","4.7","3.2","12.2","3.9","15.9","4.7","16.3","4.5","14.1","5.0","14.9","4.2","93200","12445","122129","16719","37.7","(X)","(X)","(X)","(X)","(X)","1717","220","1.8","2.2","0.0","2.3","0.5","0.7","7.8","8.5","0.5","0.9","7.7","4.1","15.9","7.2","27.4","7.2","17.7","6.5","20.7","6.8","122092","19747","159489","24977","(X)","(X)","34.8","(X)","(X)","(X)","1217","214","0.0","3.2","0.0","3.2","0.2","0.4","0.7","1.3","0.0","3.2","8.9","5.5","14.5","8.5","25.9","7.7","22.2","7.5","27.7","9.6","147321","30836","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1337","229","3.3","3.0","8.3","5.5","13.2","9.7","13.6","6.5","10.1","7.1","16.7","6.7","15.9","6.5","7.6","5.0","4.4","3.2","7.0","5.1","52228","23420","70435","12061","(X)","(X)","(X)","(X)","41.4","(X)",
"860Z200US13215","ZCTA5 13215","5576","363","2.1","1.4","0.2","0.3","5.6","4.3","5.3","2.5","8.2","2.8","9.8","2.4","12.9","3.9","19.5","3.2","12.3","3.8","24.0","4.7","112328","16895","145351","12160","37.8","(X)","(X)","(X)","(X)","(X)","3680","200","0.7","0.8","0.0","0.1","0.7","0.7","3.3","2.4","4.8","2.1","7.6","3.2","12.4","4.3","23.2","4.4","15.4","4.5","32.0","5.8","138577","21276","176903","15289","(X)","(X)","34.4","(X)","(X)","(X)","3126","180","0.4","0.6","0.0","1.3","0.2","0.3","1.7","1.2","4.0","2.0","7.3","3.1","9.0","3.9","22.9","5.4","17.5","5.3","37.0","6.6","165682","22432","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1896","357","5.5","3.7","0.5","0.8","15.0","11.6","9.3","5.5","16.5","6.9","12.4","5.4","13.8","8.3","12.8","6.6","7.4","6.1","6.6","5.0","55750","17800","80902","17300","(X)","(X)","(X)","(X)","42.7","(X)",
"860Z200US13219","ZCTA5 13219","6268","311","2.4","0.9","1.9","0.9","6.5","1.8","4.7","1.5","8.7","2.2","21.2","3.0","15.3","3.0","18.7","3.4","11.9","3.0","8.6","2.2","81414","4134","103466","7366","35.5","(X)","(X)","(X)","(X)","(X)","4153","288","1.1","0.9","0.3","0.4","2.4","1.6","2.9","1.7","7.3","3.0","18.3","3.6","15.4","3.4","26.0","4.8","15.0","4.3","11.2","3.3","103449","10941","119463","8120","(X)","(X)","32.2","(X)","(X)","(X)","2928","234","1.0","1.0","0.2","0.4","1.7","1.6","1.4","1.1","4.0","1.9","15.3","3.8","15.7","3.9","26.9","5.4","19.2","5.3","14.6","4.4","123278","8459","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2115","236","5.0","2.3","4.9","2.3","15.0","4.5","10.6","3.5","12.1","3.8","28.5","5.8","12.1","4.5","6.7","3.3","3.6","2.8","1.4","1.4","53048","6515","65815","13109","(X)","(X)","(X)","(X)","38.3","(X)",
"860Z200US13224","ZCTA5 13224","3630","345","5.3","2.1","4.1","2.4","6.7","4.0","8.6","3.9","7.1","2.9","14.9","4.2","12.6","3.5","14.5","4.8","15.5","4.8","10.6","3.9","81667","10814","106805","11841","36.4","(X)","(X)","(X)","(X)","(X)","2186","317","5.2","2.9","0.8","0.9","8.2","5.7","2.0","2.1","3.4","2.4","16.1","6.6","12.4","4.2","14.2","6.0","22.1","8.2","15.5","5.9","115833","33539","127943","16184","(X)","(X)","36.5","(X)","(X)","(X)","1303","221","0.6","0.9","1.4","1.4","1.3","1.8","1.8","2.9","1.5","1.7","11.1","6.5","11.9","5.4","14.4","7.6","32.7","12.9","23.3","8.7","167026","24628","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1444","239","8.8","4.4","9.0","5.8","5.8","3.6","15.4","8.6","11.4","6.2","19.3","7.1","12.4","5.5","9.0","5.0","5.6","4.2","3.3","3.7","49500","10278","66160","13870","(X)","(X)","(X)","(X)","34.1","(X)",
"860Z200US13244","ZCTA5 13244","5","9","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","0","19","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","19","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","5","9","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)",
"860Z200US13290","ZCTA5 13290","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US13301","ZCTA5 13301","48","33","20.8","30.9","0.0","47.5","0.0","47.5","0.0","47.5","0.0","47.5","0.0","47.5","0.0","47.5","60.4","33.0","18.8","33.9","0.0","47.5","124559","35356","114890","53933","18.8","(X)","(X)","(X)","(X)","(X)","38","32","0.0","53.4","0.0","53.4","0.0","53.4","0.0","53.4","0.0","53.4","0.0","53.4","0.0","53.4","76.3","38.8","23.7","38.8","0.0","53.4","136250","47066","145124","26503","(X)","(X)","23.7","(X)","(X)","(X)","38","32","0.0","53.4","0.0","53.4","0.0","53.4","0.0","53.4","0.0","53.4","0.0","53.4","0.0","53.4","76.3","38.8","23.7","38.8","0.0","53.4","136250","47066","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10","16","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","-","**","(X)","(X)","(X)","(X)","0.0","(X)",
"860Z200US13302","ZCTA5 13302","609","84","7.7","4.1","3.6","3.1","11.5","5.9","8.9","3.3","12.8","5.3","20.0","5.2","9.0","3.3","18.9","6.4","3.4","2.6","4.1","3.4","55156","5065","69691","10762","33.7","(X)","(X)","(X)","(X)","(X)","375","69","3.2","2.7","0.0","10.1","13.1","8.4","12.5","6.2","10.7","5.5","19.7","7.8","10.9","4.9","20.0","7.7","4.0","3.9","5.9","5.5","57009","6033","77772","14449","(X)","(X)","34.4","(X)","(X)","(X)","266","62","1.9","2.7","0.0","13.9","13.2","10.4","5.3","3.4","7.5","3.7","22.9","9.7","12.8","6.4","22.6","9.9","5.6","5.5","8.3","7.7","74000","30691","N","N","(X)","(X)","(X)","(X)","(X)","(X)","234","56","15.0","8.6","9.4","7.5","10.3","7.3","9.4","6.0","18.8","9.6","15.8","8.1","3.4","2.6","14.1","9.1","2.6","2.7","1.3","1.6","42083","10457","50844","9247","(X)","(X)","(X)","(X)","30.8","(X)",
"860Z200US13303","ZCTA5 13303","595","144","2.2","1.8","2.0","2.3","3.5","3.9","6.6","3.9","5.0","3.1","25.5","11.2","22.2","13.0","15.6","11.2","11.9","6.7","5.4","3.8","86012","19556","98349","12313","39.7","(X)","(X)","(X)","(X)","(X)","418","113","0.7","1.0","2.9","3.4","0.0","9.1","8.1","5.2","11.0","9.5","24.6","15.3","15.8","8.8","19.4","14.8","11.2","6.1","6.2","5.0","77115","23557","102072","16905","(X)","(X)","33.5","(X)","(X)","(X)","346","106","0.9","1.2","2.3","3.5","0.0","10.9","4.3","4.1","4.3","3.9","26.3","18.0","17.3","10.4","23.4","17.3","13.6","7.2","7.5","6.1","96250","27877","N","N","(X)","(X)","(X)","(X)","(X)","(X)","177","108","5.6","6.8","0.0","20.1","11.9","14.5","2.8","4.0","7.9","7.6","10.7","10.6","37.3","38.5","6.8","7.9","13.6","16.8","3.4","4.5","88239","32013","88179","17067","(X)","(X)","(X)","(X)","54.2","(X)",
"860Z200US13304","ZCTA5 13304","710","135","1.8","2.8","2.1","3.0","8.6","9.8","1.4","2.3","4.1","3.7","14.2","11.4","17.5","8.5","15.9","8.1","22.3","9.0","12.1","7.2","105313","28712","134262","32398","31.3","(X)","(X)","(X)","(X)","(X)","503","112","0.0","7.6","0.6","1.2","10.7","13.4","2.0","3.1","0.0","7.6","6.8","5.6","17.3","10.1","20.1","11.0","31.4","12.4","11.1","8.6","126620","34233","134607","24606","(X)","(X)","29.2","(X)","(X)","(X)","419","92","0.0","9.1","0.7","1.4","0.0","9.1","0.0","9.1","0.0","9.1","5.3","5.3","18.9","12.0","24.1","13.1","37.7","13.9","13.4","9.8","151023","29040","N","N","(X)","(X)","(X)","(X)","(X)","(X)","207","93","6.3","9.8","5.8","9.8","7.7","8.7","0.0","17.5","14.0","12.5","33.8","27.5","17.9","16.2","0.0","17.5","0.0","17.5","14.5","15.2","58582","9773","127232","101639","(X)","(X)","(X)","(X)","36.2","(X)",
"860Z200US13305","ZCTA5 13305","167","68","7.8","11.7","0.0","21.1","5.4","8.6","12.6","14.9","32.3","26.2","0.0","21.1","0.0","21.1","13.8","14.4","0.0","21.1","28.1","32.1","-","**","97104","51748","68.3","(X)","(X)","(X)","(X)","(X)","92","59","14.1","22.0","0.0","33.6","0.0","33.6","0.0","33.6","19.6","24.4","0.0","33.6","0.0","33.6","15.2","21.5","0.0","33.6","51.1","45.3","-","**","135468","68068","(X)","(X)","75.0","(X)","(X)","(X)","70","58","0.0","39.3","0.0","39.3","0.0","39.3","0.0","39.3","12.9","29.1","0.0","39.3","0.0","39.3","20.0","29.0","0.0","39.3","67.1","48.7","203138","101411","N","N","(X)","(X)","(X)","(X)","(X)","(X)","75","51","0.0","38.0","0.0","38.0","12.0","20.6","28.0","31.8","48.0","46.4","0.0","38.0","0.0","38.0","12.0","23.4","0.0","38.0","0.0","38.0","43021","20334","50044","23342","(X)","(X)","(X)","(X)","60.0","(X)",
"860Z200US13308","ZCTA5 13308","1701","256","1.5","1.9","3.8","2.9","1.7","1.0","7.2","4.8","9.1","5.5","13.3","5.2","27.4","15.0","19.1","8.5","8.5","7.0","8.3","7.6","86072","6850","97070","11414","39.2","(X)","(X)","(X)","(X)","(X)","1292","273","1.7","2.5","0.7","0.7","0.6","0.7","2.2","2.4","7.9","6.5","10.3","6.7","37.2","18.2","23.5","11.2","5.3","3.9","10.7","10.3","88033","10301","107687","14428","(X)","(X)","32.7","(X)","(X)","(X)","923","276","2.4","3.6","1.0","1.1","0.0","4.2","0.8","1.2","0.2","0.6","11.1","8.9","32.4","23.4","30.2","16.3","7.0","5.7","15.0","14.4","100712","27159","N","N","(X)","(X)","(X)","(X)","(X)","(X)","409","126","1.0","1.5","13.7","11.6","5.1","3.5","23.7","15.9","15.2","17.9","24.2","15.1","11.7","8.4","5.4","7.6","0.0","9.3","0.0","9.3","43386","15273","48843","8808","(X)","(X)","(X)","(X)","36.9","(X)",
"860Z200US13309","ZCTA5 13309","2540","174","4.1","2.8","4.9","2.4","11.5","5.4","3.6","1.5","14.1","3.8","15.8","4.5","15.7","6.1","14.6","4.0","9.9","3.9","5.7","2.9","70377","10618","82536","8461","34.8","(X)","(X)","(X)","(X)","(X)","1479","118","3.1","2.7","0.9","1.3","2.9","1.8","2.7","1.9","10.8","4.5","15.8","6.0","18.0","6.2","23.5","6.5","13.5","5.8","8.8","4.8","93068","10898","105797","10175","(X)","(X)","37.7","(X)","(X)","(X)","1198","118","0.8","1.2","0.3","0.4","1.2","1.0","1.0","0.9","10.7","5.1","14.7","6.9","17.4","5.8","26.5","7.5","16.6","7.1","10.9","5.9","110139","17448","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1061","226","5.5","5.3","10.5","5.7","23.4","11.4","4.8","2.6","18.8","7.5","17.9","6.8","13.2","12.4","2.7","1.9","2.8","3.2","0.5","0.7","38036","8772","46372","7862","(X)","(X)","(X)","(X)","29.9","(X)",
